,step,type,amount,nameOrig,oldbalanceOrig,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,rn,rn2
5828771,402,CASH_IN,104777.68,C994266063,21287.0,126064.68,C1077224856,4827369.2,4722591.52,0,1.0,4.0
5939904,404,CASH_OUT,65527.11,C1724995753,149229.0,83701.89,C1077224856,4722591.52,4788118.63,0,1.0,5.0
5964722,406,TRANSFER,317908.06,C685957154,0.0,0.0,C1077224856,4788118.63,5106026.68,0,1.0,6.0
362380,17,CASH_IN,63878.33,C31238166,226909.65,290787.98,C1078128267,0.0,0.0,0,1.0,1.0
400979,18,CASH_OUT,270392.29,C778996827,54.0,0.0,C1078128267,0.0,390996.63,0,1.0,2.0
438639,18,CASH_OUT,6872.28,C922558098,218593.0,211720.72,C1078128267,270392.29,390996.63,0,1.0,3.0
446118,19,CASH_OUT,113732.05,C1786511603,652.0,0.0,C1078128267,277264.57,390996.63,0,1.0,4.0
539150,21,CASH_IN,37704.49,C753999243,3357284.22,3394988.71,C1078128267,390996.63,353292.14,0,1.0,5.0
634577,35,CASH_OUT,155996.94,C617765222,0.0,0.0,C1078128267,353292.14,509289.08,0,1.0,6.0
707058,37,CASH_OUT,50715.72,C688847317,50960.0,244.28,C1078128267,509289.08,560004.8,0,1.0,7.0
757982,38,CASH_IN,99136.23,C1906396049,196985.0,296121.23,C1078128267,560004.8,528861.92,0,1.0,8.0
765722,39,CASH_OUT,67993.35,C910447404,0.0,0.0,C1078128267,460868.57,528861.92,0,1.0,9.0
884291,42,CASH_IN,73112.25,C188205279,20021906.57,20095018.83,C1078128267,528861.92,455749.66,0,1.0,10.0
1004559,46,CASH_OUT,61610.11,C158890863,49582.0,0.0,C1078128267,455749.66,517359.78,0,1.0,11.0
1410835,139,CASH_IN,135777.52,C1990329896,0.0,135777.52,C1078128267,517359.78,381582.26,0,1.0,12.0
1435049,140,CASH_OUT,177485.36,C2012927029,292118.0,114632.64,C1078128267,381582.26,559067.62,0,1.0,13.0
1459694,140,TRANSFER,127037.46,C1209868101,0.0,0.0,C1078128267,559067.62,686105.08,0,1.0,14.0
1573347,155,CASH_IN,13727.44,C932425341,4630327.71,4644055.15,C1078128267,686105.08,625290.82,0,1.0,15.0
1606039,156,CASH_IN,47086.82,C1717997249,16520418.86,16567505.68,C1078128267,672377.64,625290.82,0,1.0,16.0
2037704,180,CASH_OUT,404289.78,C386450649,0.0,0.0,C1078128267,625290.82,1029580.6,0,1.0,17.0
2468589,204,CASH_IN,221615.25,C685671436,2048332.32,2269947.57,C1078128267,1029580.6,807965.35,0,1.0,18.0
2532198,205,CASH_IN,3334.93,C56818085,3220021.31,3223356.24,C1078128267,807965.35,804630.42,0,1.0,19.0
3614236,273,TRANSFER,578614.58,C725446944,0.0,0.0,C1078128267,804630.42,1383244.99,0,1.0,20.0
3950211,287,CASH_IN,152128.63,C691071548,3511750.14,3663878.78,C1078128267,1383244.99,1231116.36,0,1.0,21.0
4828842,347,CASH_OUT,123154.91,C1660415072,18341.0,0.0,C1078128267,1231116.36,1354271.27,0,1.0,22.0
5821373,402,CASH_OUT,136745.55,C844260542,0.0,0.0,C1078128267,1354271.27,1491016.82,0,1.0,23.0
5928381,404,TRANSFER,535519.68,C1502169959,0.0,0.0,C1078128267,1491016.82,2026536.5,0,1.0,24.0
6166764,551,CASH_OUT,1669143.57,C101677237,1669143.57,0.0,C1078128267,2026536.5,3695680.08,1,1.0,25.0
6225551,590,CASH_OUT,336843.86,C1647443918,1079.0,0.0,C1078506798,360105.6,696949.46,0,1.0,1.0
6296661,676,CASH_OUT,327773.15,C1561550785,327773.15,0.0,C1078506798,696949.46,1024722.61,1,1.0,2.0
650853,35,CASH_OUT,222672.23,C2120218789,325394.49,102722.27,C1078858029,277533.29,500205.51,0,1.0,1.0
1059513,100,CASH_OUT,28871.9,C475065631,28871.9,0.0,C1078858029,500205.51,529077.41,1,1.0,2.0
1339201,137,CASH_OUT,124115.13,C321936230,318355.0,194239.87,C1078858029,529077.41,653192.53,0,1.0,3.0
1355941,138,CASH_OUT,22312.6,C1739295033,321577.0,299264.4,C1078858029,653192.53,675505.13,0,1.0,4.0
1590549,156,CASH_OUT,338516.19,C866724318,0.0,0.0,C1078858029,675505.13,1014021.33,0,1.0,5.0
1698425,159,CASH_OUT,125074.71,C1784532717,0.0,0.0,C1078858029,1014021.33,1139096.04,0,1.0,6.0
1777788,162,CASH_OUT,686994.02,C1947420574,0.0,0.0,C1078858029,1139096.04,1826090.06,0,1.0,7.0
1946220,177,CASH_IN,192251.05,C33306316,25273021.08,25465272.13,C1078858029,1826090.06,1633839.01,0,1.0,8.0
2139381,184,CASH_OUT,35015.32,C15699179,21636.34,0.0,C1078858029,1633839.01,1668854.33,0,1.0,9.0
2485336,204,CASH_OUT,171270.57,C1817598944,0.0,0.0,C1078858029,1668854.33,1840124.9,0,1.0,10.0
2694238,211,CASH_IN,104861.37,C880591020,2543088.6,2647949.97,C1078858029,1840124.9,1735263.54,0,1.0,11.0
3211984,249,CASH_OUT,222825.87,C641557718,0.0,0.0,C1078858029,1735263.54,1958089.41,0,1.0,12.0
3797937,281,CASH_OUT,3060.37,C941027917,20469.0,17408.63,C1078858029,1958089.41,1961149.78,0,1.0,13.0
5648435,396,CASH_IN,200051.42,C917413025,9106629.44,9306680.86,C1078858029,1961149.78,1761098.36,0,1.0,14.0
5815102,401,CASH_OUT,626433.36,C522515345,20946.0,0.0,C1078858029,1761098.36,2387531.72,0,1.0,15.0
5880753,403,CASH_OUT,53429.03,C1354608166,0.0,0.0,C1078858029,2387531.72,2440960.76,0,1.0,16.0
2761680,213,CASH_OUT,82151.81,C1010816165,10541.0,0.0,C1079679103,0.0,82151.81,0,1.0,1.0
3153143,237,TRANSFER,142698.63,C20585743,81565.0,0.0,C1079679103,82151.81,224850.44,0,1.0,2.0
3718243,278,CASH_IN,205908.38,C594928167,3162017.84,3367926.22,C1079679103,224850.44,18942.07,0,1.0,3.0
5449639,379,TRANSFER,752569.73,C1105995241,109992.0,0.0,C1079679103,18942.07,771511.79,0,1.0,4.0
5770038,400,CASH_OUT,4598089.88,C1115133775,4598089.88,0.0,C1079679103,771511.79,5369601.67,1,1.0,5.0
5602357,394,DEBIT,2795.71,C1103668373,60836.0,58040.29,C1080081723,5571.06,8366.77,0,1.0,1.0
5990448,417,CASH_OUT,1049586.54,C2136497575,1049586.54,0.0,C1080081723,8366.77,1057953.31,1,1.0,2.0
456169,19,CASH_OUT,168650.18,C1046595474,242691.0,74040.82,C1081325178,6064.0,174714.18,0,1.0,1.0
941450,43,CASH_OUT,36352.94,C942518077,143876.0,107523.06,C1081325178,162381.29,198734.23,0,1.0,2.0
990893,45,CASH_IN,101323.68,C1280337901,7977618.03,8078941.7,C1081325178,198734.23,97410.56,0,1.0,3.0
1156706,131,CASH_OUT,70624.17,C1992105176,0.0,0.0,C1081325178,97410.56,168034.72,0,1.0,4.0
1673418,158,CASH_OUT,27145.03,C1295849788,5315.0,0.0,C1081325178,168034.72,195179.76,0,1.0,5.0
1921347,167,CASH_IN,96663.32,C1758955998,4164649.45,4261312.77,C1081325178,195179.76,98516.43,0,1.0,6.0
4416688,322,CASH_IN,51487.6,C1490638169,248267.0,299754.6,C1081325178,98516.43,47028.83,0,1.0,7.0
6019699,456,CASH_OUT,448266.86,C978638319,448266.86,0.0,C1081325178,47028.83,495295.7,1,1.0,8.0
285686,15,CASH_OUT,126737.69,C1859101062,31901.0,0.0,C1082242132,0.0,126737.69,0,1.0,1.0
380335,17,TRANSFER,920206.98,C827100470,5069.0,0.0,C1082242132,126737.69,1160245.0,0,1.0,2.0
381883,17,CASH_OUT,113300.33,C1169768804,383587.83,270287.5,C1082242132,1046944.67,1160245.0,0,1.0,3.0
494249,20,CASH_IN,26366.48,C1989398229,12355.0,38721.48,C1082242132,1160245.0,1133878.52,0,1.0,4.0
720849,37,CASH_IN,142376.48,C794459149,10389.0,152765.48,C1082242132,1133878.52,991502.04,0,1.0,5.0
980007,44,CASH_IN,293018.82,C1821427772,59725.0,352743.82,C1082242132,991502.04,698483.22,0,1.0,6.0
1030324,56,CASH_OUT,4243468.19,C175411270,4243468.19,0.0,C1082242132,698483.22,4941951.41,1,1.0,7.0
1095762,130,TRANSFER,734431.16,C519949611,0.0,0.0,C1082242132,4941951.41,5676382.57,0,1.0,8.0
1328073,137,CASH_OUT,265220.66,C421051984,0.0,0.0,C1082242132,5676382.57,5941603.24,0,1.0,9.0
1621820,157,CASH_OUT,147487.81,C583997660,0.0,0.0,C1082242132,5941603.24,6089091.05,0,1.0,10.0
2045429,181,CASH_OUT,191707.33,C576784301,0.0,0.0,C1082242132,6089091.05,6502299.49,0,1.0,11.0
2049560,181,CASH_OUT,221501.11,C1426165511,0.0,0.0,C1082242132,6280798.38,6502299.49,0,1.0,12.0
2303099,188,CASH_OUT,238578.35,C599761228,30923.0,0.0,C1082242132,6502299.49,6740877.84,0,1.0,13.0
2526884,205,CASH_IN,98890.58,C295957170,204756.0,303646.58,C1082242132,6740877.84,6641987.26,0,1.0,14.0
2737311,212,CASH_OUT,32345.66,C722120936,0.0,0.0,C1082242132,6641987.26,6674332.92,0,1.0,15.0
2765794,213,CASH_OUT,11332.38,C372304436,0.0,0.0,C1082242132,6674332.92,6685665.31,0,1.0,16.0
2833216,226,TRANSFER,1047983.58,C1751314081,0.0,0.0,C1082242132,6685665.31,7733648.89,0,1.0,17.0
2942497,230,TRANSFER,1588829.74,C560761548,0.0,0.0,C1082242132,7733648.89,9322478.62,0,1.0,18.0
3226517,250,TRANSFER,393129.6,C470143668,962.0,0.0,C1082242132,9322478.62,9715608.22,0,1.0,19.0
3413855,256,CASH_IN,297727.05,C339524068,11408.0,309135.05,C1082242132,9715608.22,9417881.17,0,1.0,20.0
3867773,283,CASH_OUT,57515.51,C1505078173,15283.0,0.0,C1082242132,9417881.17,9475396.68,0,1.0,21.0
3949766,287,TRANSFER,2261023.32,C462077136,0.0,0.0,C1082242132,9475396.68,11736420.0,0,1.0,22.0
3991615,298,CASH_OUT,337368.38,C60620770,30665.0,0.0,C1082242132,11736420.0,12073788.38,0,1.0,23.0
4129268,302,TRANSFER,452786.63,C2113521696,0.0,0.0,C1082242132,12073788.38,12526575.01,0,1.0,24.0
4901627,349,CASH_OUT,456646.36,C1514006668,0.0,0.0,C1082242132,12526575.01,12983221.37,0,1.0,25.0
5419606,378,CASH_IN,575673.76,C1017657894,7717810.36,8293484.12,C1082242132,12983221.37,12407547.61,0,1.0,26.0
5723235,398,CASH_OUT,529347.15,C689914575,0.0,0.0,C1082242132,12407547.61,12936894.77,0,1.0,27.0
2808949,225,CASH_OUT,102616.13,C1076254513,107930.0,5313.87,C1083108858,7667.8,110283.93,0,1.0,1.0
3180107,239,CASH_IN,38215.43,C1846339892,7388653.39,7426868.82,C1083108858,110283.93,72068.49,0,1.0,2.0
4013965,299,CASH_OUT,39435.53,C290587761,0.0,0.0,C1083108858,72068.49,111504.02,0,1.0,3.0
6333834,690,CASH_OUT,343429.34,C2015128737,343429.34,0.0,C1083108858,111504.02,454933.37,1,1.0,4.0
1408033,139,CASH_OUT,148093.96,C28479256,7726.0,0.0,C1084363667,0.0,148093.96,0,1.0,1.0
1440059,140,TRANSFER,325692.61,C2015765258,204574.0,0.0,C1084363667,148093.96,473786.58,0,1.0,2.0
1506839,144,CASH_OUT,102750.55,C1347259085,102750.55,0.0,C1084363667,473786.58,576537.12,1,1.0,3.0
1912578,166,CASH_OUT,57232.7,C97705759,0.0,0.0,C1084363667,576537.12,633769.83,0,1.0,4.0
3022762,233,CASH_OUT,17688.61,C466527082,0.0,0.0,C1084363667,633769.83,651458.44,0,1.0,5.0
3116293,236,CASH_IN,66559.16,C173744169,2052974.33,2119533.49,C1084363667,651458.44,584899.28,0,1.0,6.0
3366189,254,CASH_IN,193773.37,C1227443659,1037464.94,1231238.31,C1084363667,584899.28,391125.91,0,1.0,7.0
3950613,287,CASH_OUT,351554.75,C1315840933,0.0,0.0,C1084363667,391125.91,742680.66,0,1.0,8.0
3999411,298,CASH_IN,214700.02,C1182748418,22850315.89,23065015.91,C1084363667,742680.66,527980.64,0,1.0,9.0
4021540,299,CASH_IN,177646.54,C1279309182,20738994.89,20916641.42,C1084363667,527980.64,350334.1,0,1.0,10.0
5194106,369,CASH_OUT,104070.56,C390524420,0.0,0.0,C1084363667,350334.1,454404.66,0,1.0,11.0
1054220,96,CASH_IN,358534.1,C1384654367,6810781.77,7169315.86,C1084850642,401695.27,43161.18,0,1.0,1.0
1385695,138,CASH_IN,36701.14,C1669346341,5678233.28,5714934.42,C1084850642,43161.18,6460.04,0,1.0,2.0
2261199,187,CASH_OUT,240821.54,C2059014181,17760.0,0.0,C1084850642,6460.04,247281.57,0,1.0,3.0
3002592,232,CASH_IN,140473.65,C548776367,6541619.6,6682093.25,C1084850642,247281.57,106807.92,0,1.0,4.0
4420734,322,CASH_IN,64856.71,C898760428,1802180.27,1867036.98,C1084850642,106807.92,41951.21,0,1.0,5.0
6055694,499,CASH_OUT,705529.08,C722954269,705529.08,0.0,C1084850642,41951.21,747480.29,1,1.0,6.0
6139328,544,CASH_IN,32912.18,C1989721939,7786656.49,7819568.66,C1084850642,747480.29,714568.11,0,1.0,7.0
3207039,249,CASH_IN,145506.68,C1557175858,4702.0,150208.68,C1086411656,30457.54,0.0,0,1.0,1.0
4834825,347,CASH_OUT,119067.35,C2045005297,185241.0,66173.65,C1086411656,0.0,119067.35,0,1.0,2.0
5375007,376,CASH_OUT,167770.64,C284255417,169674.0,1903.36,C1086411656,119067.35,286837.99,0,1.0,3.0
5853409,402,CASH_IN,208165.25,C245013777,11621104.23,11829269.47,C1086411656,286837.99,78672.74,0,1.0,4.0
6088345,522,CASH_OUT,122478.59,C85162775,3297.0,0.0,C1086411656,78672.74,201151.33,0,1.0,5.0
6131927,543,CASH_OUT,74436.56,C1022475357,74436.56,0.0,C1086411656,201151.33,275587.89,1,1.0,6.0
941643,43,CASH_OUT,73112.28,C904752471,50551.0,0.0,C1087953881,436092.04,509204.33,0,1.0,1.0
1030640,80,CASH_OUT,62134.33,C1079384969,62134.33,0.0,C1087953881,509204.33,571338.66,1,1.0,2.0
1112434,130,CASH_OUT,306149.18,C43313142,0.0,0.0,C1087953881,571338.66,877487.84,0,1.0,3.0
1261738,134,CASH_OUT,57719.81,C689872651,1129.0,0.0,C1087953881,877487.84,935207.65,0,1.0,4.0
1381164,138,TRANSFER,739281.02,C603766071,0.0,0.0,C1087953881,935207.65,1674488.68,0,1.0,5.0
1506085,144,CASH_OUT,154857.49,C1951495610,0.0,0.0,C1087953881,1674488.68,1829346.17,0,1.0,6.0
1541749,154,CASH_IN,37460.81,C1387501227,5022406.5,5059867.3,C1087953881,1829346.17,1791885.36,0,1.0,7.0
1566903,155,CASH_OUT,121134.97,C635621191,0.0,0.0,C1087953881,1791885.36,1913020.33,0,1.0,8.0
1728021,160,CASH_OUT,309505.53,C783691486,41200.0,0.0,C1087953881,1913020.33,2222525.86,0,1.0,9.0
1930187,169,CASH_IN,184487.93,C203383790,964044.99,1148532.92,C1087953881,2222525.86,2038037.93,0,1.0,10.0
2143519,184,CASH_IN,393670.73,C591744694,3352575.77,3746246.51,C1087953881,2038037.93,1644367.19,0,1.0,11.0
2312792,188,CASH_OUT,75405.92,C117346723,0.0,0.0,C1087953881,1644367.19,1719773.11,0,1.0,12.0
2609679,208,CASH_OUT,139520.86,C556694789,0.0,0.0,C1087953881,1719773.11,1859293.97,0,1.0,13.0
2821573,226,CASH_OUT,292761.23,C1625085721,102696.0,0.0,C1087953881,1859293.97,2152055.21,0,1.0,14.0
2930480,229,TRANSFER,299843.69,C926643656,0.0,0.0,C1087953881,2152055.21,2451898.9,0,1.0,15.0
3128592,236,CASH_IN,228958.68,C940128238,3639645.07,3868603.75,C1087953881,2451898.9,2222940.22,0,1.0,16.0
3209292,249,CASH_IN,41417.29,C2145818602,419614.46,461031.75,C1087953881,2222940.22,2181522.93,0,1.0,17.0
3492081,258,CASH_OUT,242911.74,C1938588759,0.0,0.0,C1087953881,2181522.93,2424434.67,0,1.0,18.0
3734665,278,CASH_IN,289221.08,C746318900,20433.0,309654.08,C1087953881,2424434.67,1927996.4,0,1.0,19.0
3735893,278,CASH_IN,207217.19,C1701396459,14945.0,222162.19,C1087953881,2135213.59,1927996.4,0,1.0,20.0
3901864,284,CASH_OUT,273656.81,C2111633456,0.0,0.0,C1087953881,1927996.4,2201653.21,0,1.0,21.0
3951883,287,TRANSFER,2167994.56,C91648572,158523.15,0.0,C1087953881,2201653.21,4369647.77,0,1.0,22.0
4842453,347,TRANSFER,368960.96,C1834253347,0.0,0.0,C1087953881,4369647.77,4738608.72,0,1.0,23.0
4972474,352,CASH_IN,122746.06,C1665158788,3525883.53,3648629.59,C1087953881,4738608.72,4615862.67,0,1.0,24.0
5112535,355,CASH_OUT,157790.58,C1127141226,19970.0,0.0,C1087953881,4615862.67,4773653.24,0,1.0,25.0
5341472,374,TRANSFER,1085539.18,C217749447,0.0,0.0,C1087953881,4773653.24,5859192.42,0,1.0,26.0
5449232,379,CASH_OUT,123597.93,C870105502,0.0,0.0,C1087953881,5859192.42,5881229.15,0,1.0,27.0
5475666,379,CASH_IN,101561.2,C387656375,99973.0,201534.2,C1087953881,5982790.35,5881229.15,0,1.0,28.0
5717395,398,CASH_IN,22157.81,C623398820,8246446.39,8268604.2,C1087953881,5881229.15,5859071.35,0,1.0,29.0
6089204,522,CASH_IN,426313.56,C874314198,11261.0,437574.56,C1087953881,5859071.35,5432757.78,0,1.0,30.0
6179458,565,CASH_IN,43652.19,C1219907714,7124064.82,7167717.01,C1087953881,5432757.78,5389105.6,0,1.0,31.0
372671,17,CASH_IN,225295.5,C1190884153,10703.0,235998.5,C1087985389,0.0,0.0,0,1.0,1.0
528142,20,TRANSFER,1347857.19,C852036002,62528.0,0.0,C1087985389,0.0,1347857.19,0,1.0,2.0
614986,34,CASH_OUT,379233.81,C1040213599,3043.0,0.0,C1087985389,1347857.19,1501494.69,0,1.0,3.0
638077,35,CASH_IN,225596.32,C237973427,101853.0,327449.32,C1087985389,1727091.0,1501494.69,0,1.0,4.0
712123,37,TRANSFER,357122.81,C1326823748,0.0,0.0,C1087985389,1501494.69,1858617.5,0,1.0,5.0
773107,39,CASH_OUT,262949.43,C1187014465,0.0,0.0,C1087985389,1858617.5,2121566.93,0,1.0,6.0
1076187,129,TRANSFER,778097.13,C2043232295,0.0,0.0,C1087985389,2121566.93,2899664.05,0,1.0,7.0
1085584,129,CASH_IN,109030.05,C2064115243,23468148.16,23577178.21,C1087985389,2899664.05,2790634.0,0,1.0,8.0
1187080,132,CASH_IN,365625.77,C1161465480,775898.97,1141524.74,C1087985389,2790634.0,2425008.23,0,1.0,9.0
1232024,133,CASH_OUT,299642.14,C1735228282,90340.0,0.0,C1087985389,2425008.23,2354014.7,0,1.0,10.0
1256980,134,CASH_IN,370635.67,C2116615066,7882134.84,8252770.51,C1087985389,2724650.37,2354014.7,0,1.0,11.0
1560477,155,CASH_IN,74343.26,C94994572,15557085.82,15631429.08,C1087985389,2354014.7,2279671.44,0,1.0,12.0
1795752,162,CASH_OUT,50999.73,C942742696,0.0,0.0,C1087985389,2279671.44,2330671.17,0,1.0,13.0
1935463,177,CASH_OUT,158000.29,C927253405,158000.29,0.0,C1087985389,2330671.17,2488671.46,1,1.0,14.0
2161729,184,CASH_OUT,176062.03,C1596312806,0.0,0.0,C1087985389,2488671.46,2664733.49,0,1.0,15.0
2692638,211,TRANSFER,774065.24,C531356690,0.0,0.0,C1087985389,2664733.49,3438798.73,0,1.0,16.0
3710829,277,CASH_OUT,141701.18,C472240144,0.0,0.0,C1087985389,3438798.73,3580499.91,0,1.0,17.0
3822989,282,CASH_OUT,21060.46,C893286526,0.0,0.0,C1087985389,3580499.91,3601560.36,0,1.0,18.0
4194205,305,CASH_IN,256143.43,C1149085730,109.0,256252.43,C1087985389,3601560.36,3345416.93,0,1.0,19.0
4681732,331,CASH_OUT,127694.92,C1675342895,14690.0,0.0,C1087985389,3345416.93,3473111.86,0,1.0,20.0
5238042,371,TRANSFER,3458235.79,C1341489419,0.0,0.0,C1087985389,3473111.86,6931347.65,0,1.0,21.0
6132552,544,CASH_OUT,292083.72,C300988619,4514.53,0.0,C1087985389,6931347.65,7223431.37,0,1.0,22.0
6156450,548,TRANSFER,387301.82,C1072475122,0.0,0.0,C1087985389,7223431.37,7610733.19,0,1.0,23.0
2959754,230,TRANSFER,732642.96,C1924321898,160123.0,0.0,C1088272882,4624.68,737267.65,0,1.0,1.0
3233977,250,CASH_IN,57893.92,C585769796,14166.0,72059.92,C1088272882,737267.65,679373.73,0,1.0,2.0
3274619,251,CASH_IN,301580.93,C1139488589,2685392.08,2986973.01,C1088272882,679373.73,377792.79,0,1.0,3.0
3679309,276,CASH_OUT,321465.0,C671609278,321465.0,0.0,C1088272882,377792.79,699257.79,1,1.0,4.0
3736639,278,CASH_IN,196373.56,C182567843,6333540.65,6529914.22,C1088272882,699257.79,502884.23,0,1.0,5.0
3883877,283,CASH_OUT,41272.94,C1849132261,6144.0,0.0,C1088272882,502884.23,544157.17,0,1.0,6.0
4186114,305,CASH_IN,120903.42,C962765569,14921759.86,15042663.27,C1088272882,544157.17,766134.35,0,1.0,7.0
4203575,305,CASH_OUT,342880.59,C1758831283,0.0,0.0,C1088272882,423253.75,766134.35,0,1.0,8.0
4492101,324,CASH_OUT,28102.91,C1983792512,0.0,0.0,C1088272882,766134.35,794237.26,0,1.0,9.0
4597886,328,CASH_OUT,258940.44,C103802719,407178.67,148238.23,C1088272882,794237.26,1053177.7,0,1.0,10.0
5353663,375,TRANSFER,765930.72,C954761444,0.0,0.0,C1088272882,1053177.7,1819108.42,0,1.0,11.0
5502274,380,CASH_OUT,147772.89,C18144771,147.0,0.0,C1088272882,1819108.42,1966881.31,0,1.0,12.0
5875838,403,CASH_OUT,50130.39,C1406664642,0.0,0.0,C1088272882,1966881.31,2169106.68,0,1.0,13.0
5876688,403,CASH_OUT,152094.98,C1270371592,0.0,0.0,C1088272882,2017011.7,2169106.68,0,1.0,14.0
5101097,355,CASH_OUT,223819.41,C311329391,15827.0,0.0,C1088639142,0.0,223819.41,0,1.0,1.0
5675101,397,CASH_OUT,198433.1,C57623723,0.0,0.0,C1088639142,223819.41,422252.51,0,1.0,2.0
6281798,651,CASH_OUT,65494.78,C1340594574,65494.78,0.0,C1088639142,422252.51,487747.29,1,1.0,3.0
671925,36,TRANSFER,66209.72,C959364053,132326.0,66116.28,C1089455271,0.0,66209.72,0,1.0,1.0
897550,42,CASH_OUT,15600.7,C1648943454,183674.08,168073.38,C1089455271,66209.72,81810.42,0,1.0,2.0
1030560,72,CASH_OUT,10000000.0,C1438388258,10000000.0,0.0,C1089455271,81810.42,10081810.42,1,1.0,3.0
1052070,95,CASH_OUT,272713.9,C1852987772,11123.0,0.0,C1089455271,10081810.42,10354524.32,0,1.0,4.0
1093826,130,CASH_IN,360692.33,C1523851563,16155341.74,16516034.07,C1089455271,10354524.32,9993831.99,0,1.0,5.0
1184527,132,CASH_OUT,37711.93,C1232544706,19702.0,0.0,C1089455271,9993831.99,10031543.92,0,1.0,6.0
1505843,143,TRANSFER,1257454.86,C1337668650,0.0,0.0,C1089455271,10031543.92,11288998.78,0,1.0,7.0
1516730,153,CASH_IN,314001.63,C684386907,7113345.58,7427347.22,C1089455271,11288998.78,10663723.92,0,1.0,8.0
1544855,154,CASH_IN,311273.23,C1613031107,1330694.13,1641967.36,C1089455271,10974997.15,10663723.92,0,1.0,9.0
2038212,180,CASH_OUT,282910.36,C1206678108,0.0,0.0,C1089455271,10663723.92,10946634.28,0,1.0,10.0
2188752,185,CASH_OUT,385265.06,C1928253800,0.0,0.0,C1089455271,10946634.28,11331899.34,0,1.0,11.0
2268964,187,CASH_OUT,99300.0,C738620882,0.0,0.0,C1089455271,11331899.34,11431199.34,0,1.0,12.0
2850132,227,CASH_IN,56580.31,C790139488,48.0,56628.31,C1089455271,11431199.34,11374619.03,0,1.0,13.0
3963459,297,CASH_OUT,212378.03,C365225912,0.0,0.0,C1089455271,11374619.03,11586997.06,0,1.0,14.0
4120595,302,CASH_IN,131021.71,C286662788,10911984.51,11043006.22,C1089455271,11586997.06,11455975.35,0,1.0,15.0
4015864,299,CASH_OUT,375248.97,C396718221,88.0,0.0,C1089594209,0.0,375248.97,0,1.0,1.0
4996130,352,CASH_IN,120877.41,C1756679011,6872996.54,6993873.95,C1089594209,375248.97,254371.55,0,1.0,2.0
5732252,399,CASH_IN,137425.14,C2075651717,4229075.25,4366500.39,C1089594209,254371.55,116946.42,0,1.0,3.0
6074064,515,CASH_OUT,12804.74,C845019567,12804.74,0.0,C1089594209,116946.42,129751.15,1,1.0,4.0
6132211,544,TRANSFER,1223204.57,C2075939820,168.0,0.0,C1089594209,129751.15,1352955.73,0,1.0,5.0
1521273,153,CASH_IN,241625.57,C936331792,114949.0,356574.57,C1091956539,0.0,51336.71,0,1.0,1.0
1533786,154,CASH_OUT,51336.71,C146253063,94151.0,42814.29,C1091956539,0.0,51336.71,0,1.0,2.0
2496349,204,CASH_OUT,170943.79,C1835836097,560.0,0.0,C1091956539,51336.71,222280.5,0,1.0,3.0
2566310,206,CASH_OUT,81427.97,C2125826799,14677.17,0.0,C1091956539,222280.5,303708.47,0,1.0,4.0
2956275,230,CASH_OUT,402949.67,C477538306,25711.0,0.0,C1091956539,303708.47,706658.14,0,1.0,5.0
3162231,237,CASH_OUT,57870.54,C1036347184,0.0,0.0,C1091956539,706658.14,764528.68,0,1.0,6.0
3432567,256,CASH_OUT,159385.59,C1583833412,0.0,0.0,C1091956539,764528.68,923914.27,0,1.0,7.0
3497752,259,TRANSFER,468954.15,C2029780613,0.0,0.0,C1091956539,923914.27,1392868.42,0,1.0,8.0
3666681,276,CASH_IN,21652.29,C291090952,15936973.5,15958625.79,C1091956539,1392868.42,1371216.13,0,1.0,9.0
3678834,276,TRANSFER,149638.87,C146570070,0.0,0.0,C1091956539,1371216.13,1520855.0,0,1.0,10.0
4205338,305,TRANSFER,488234.58,C1888904487,411655.3,0.0,C1091956539,1520855.0,2009089.58,0,1.0,11.0
4375083,311,CASH_IN,229556.57,C413188770,22000847.63,22230404.2,C1091956539,2009089.58,1779533.01,0,1.0,12.0
4913683,349,CASH_IN,268431.0,C497225662,3045045.79,3313476.8,C1091956539,1779533.01,1511102.0,0,1.0,13.0
5228797,371,CASH_OUT,453357.7,C1282991220,0.0,0.0,C1091956539,1511102.0,1964459.71,0,1.0,14.0
5720052,398,CASH_OUT,153002.44,C1081253261,0.0,0.0,C1091956539,1964459.71,2117462.15,0,1.0,15.0
5858982,402,TRANSFER,1331167.02,C430127469,9476.0,0.0,C1091956539,2117462.15,5819953.98,0,1.0,16.0
5866660,403,CASH_OUT,2371324.81,C392198260,2371324.81,0.0,C1091956539,3448629.16,5819953.98,1,1.0,17.0
6250583,596,CASH_OUT,15410.53,C1611550906,0.0,0.0,C1091956539,5819953.98,5835364.51,0,1.0,18.0
1959784,178,CASH_OUT,180392.38,C1504461892,11532.0,0.0,C1092309864,0.0,180392.38,0,1.0,1.0
2403342,202,CASH_OUT,167172.7,C644650602,0.0,0.0,C1092309864,180392.38,347565.08,0,1.0,2.0
2490798,204,CASH_IN,196223.74,C429057388,745313.7,941537.44,C1092309864,347565.08,151341.34,0,1.0,3.0
2708828,211,CASH_OUT,1330802.24,C1458541760,1330802.24,0.0,C1092309864,151341.34,1515187.24,1,1.0,4.0
